league_,season_,team_,player_,nation_,pos_,age_,born_,90s_,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast_,xAG_,Expected_xA,Expected_A-xAG,KP_,1/3_,PPA_,CrsPA_,PrgP_,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int_,Tkl+Int_,Clr_,Err_,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR
ESP-La Liga,2223,Almería,Marko Milovanović,SRB,FW,18,2003,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Almería,Umar Sadiq,NGA,FW,25,1997,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Athletic Club,Asier Villalibre,ESP,FW,24,1997,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Athletic Club,Gorka Guruzeta,ESP,FW,25,1996,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,20,6,12,6,11,24,45.8,13,23,2,21,4,28,8,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Athletic Club,Iñaki Williams,GHA,FW,28,1994,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,16,5,14,3,9,24,37.5,15,18,3,15,7,29,34,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Athletic Club,Nico Williams,ESP,FW,20,2002,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,16,10,15,6,19,41,46.3,22,40,2,38,8,39,14,1,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Athletic Club,Álex Berenguer,ESP,FW,27,1995,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,37,17,25,16,23,60,38.3,37,37,4,33,10,68,6,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Atlético Madrid,Memphis,NED,FW,28,1994,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Atlético Madrid,Álvaro Morata,ESP,FW,29,1992,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,11,4,8,4,3,8,37.5,5,11,3,8,0,16,23,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Barcelona,Aleix Garrido,ESP,FW,18,2004,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,0,1,1,1,100.0,0,1,0,1,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Barcelona,Ansu Fati,ESP,FW,19,2002,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,9,8,4,4,5,18,27.8,13,19,0,19,5,21,6,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Barcelona,Lamine Yamal,ESP,FW,15,2007,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Barcelona,Memphis,NED,FW,28,1994,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Barcelona,Ousmane Dembélé,FRA,FW,25,1997,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,12,4,8,7,4,15,26.7,11,10,1,9,0,19,2,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Barcelona,Pierre-Emerick Aubameyang,GAB,FW,33,1989,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Barcelona,Raphinha,BRA,FW,25,1996,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,19,10,7,12,11,31,35.5,20,33,1,32,14,43,11,1,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Barcelona,Robert Lewandowski,POL,FW,33,1988,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,11,2,5,10,7,14,50.0,7,20,0,20,2,19,14,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Betis,Borja Iglesias,ESP,FW,29,1993,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,3,3,2,2,13,15.4,11,9,1,8,1,9,17,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Betis,Juan Cruz,ESP,FW,22,2000,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,3,33.3,2,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Betis,Juanmi,ESP,FW,29,1993,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,10,4,7,3,7,31,22.6,24,10,0,10,4,18,4,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Betis,Loren Morón,ESP,FW,28,1993,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,1,1,0,0,,0,0,0,0,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Betis,Luiz Henrique,BRA,FW,21,2001,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,34,27,15,6,20,44,45.5,24,22,0,22,14,62,17,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Betis,Willian José,BRA,FW,30,1991,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6,6,3,0,4,9,44.4,5,4,0,4,1,10,15,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Celta Vigo,Haris Seferović,SUI,FW,30,1992,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,1,4,1,3,8,37.5,5,7,1,6,1,7,6,1,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Celta Vigo,Iago Aspas,ESP,FW,34,1987,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,0,4,4,3,22,13.6,19,10,1,9,7,15,23,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Celta Vigo,Jørgen Strand Larsen,NOR,FW,22,2000,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,7,3,5,7,7,30,23.3,23,14,5,9,3,18,24,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Cádiz,Anthony Lozano,HON,FW,29,1993,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,1,4,1,1,7,14.3,6,12,1,11,3,9,17,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Cádiz,Chris Ramos,ESP,FW,25,1997,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,9,2,7,3,4,11,36.4,7,8,3,5,1,13,19,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Cádiz,Francisco Mwepu,ZAM,FW,22,2000,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Cádiz,Lucas Pérez,ESP,FW,33,1988,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,1,0,1,3,33.3,2,2,0,2,1,4,3,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Cádiz,Roger Martí,ESP,FW,31,1991,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,2,3,1,1,8,12.5,7,7,0,7,2,8,7,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Cádiz,Sergi Guardiola,ESP,FW,31,1991,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7,0,6,3,3,12,25.0,9,5,0,5,3,12,7,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Cádiz,Álvaro Giménez,ESP,FW,31,1991,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Cádiz,Álvaro Negredo,ESP,FW,36,1985,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,1,2,2,2,2,100.0,0,4,1,3,0,5,8,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Elche,Lucas Boyé,ARG,FW,26,1996,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,16,12,16,8,17,35,48.6,18,33,5,28,15,51,46,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Elche,Roger Martí,ESP,FW,31,1991,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,3,2,0,1,5,20.0,4,4,0,4,1,6,7,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Espanyol,Adri Embarba,ESP,FW,30,1992,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,1,100.0,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Espanyol,Joselu,ESP,FW,32,1990,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,3,4,6,4,17,23.5,13,25,4,21,8,21,43,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Getafe,Borja Mayoral,ESP,FW,25,1997,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,7,2,0,5,31,16.1,26,18,0,18,3,12,10,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Getafe,Enes Ünal,TUR,FW,25,1997,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,14,5,19,2,7,25,28.0,18,19,2,17,6,32,35,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Getafe,Juanmi Latasa,ESP,FW,21,2001,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,2,0,3,1,1,100.0,0,3,1,2,1,6,8,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Getafe,Moises Parra Gutierrez,ESP,FW,20,2002,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Girona,Cristhian Stuani,URU,FW,35,1986,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,6,2,7,4,5,14,35.7,9,10,0,10,2,15,5,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Girona,Valentín Castellanos,ARG,FW,23,1998,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5,2,7,3,0,18,0.0,18,22,2,20,6,18,26,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Mallorca,Javier Llabrés,ESP,FW,19,2002,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Mallorca,Vedat Muriqi,KVX,FW,28,1994,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,7,4,7,1,3,13,23.1,10,19,7,12,12,24,73,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Osasuna,Ante Budimir,CRO,FW,31,1991,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,9,0,12,7,2,10,20.0,8,10,0,10,5,24,19,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Osasuna,Kiké,ESP,FW,32,1989,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,0,4,2,2,5,40.0,3,6,1,5,1,7,13,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Rayo Vallecano,Bebé,CPV,FW,32,1990,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Rayo Vallecano,Esteban Saveljich,MNE,FW,31,1991,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Rayo Vallecano,Raúl de Tomás,ESP,FW,27,1994,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,1,2,2,6,33.3,4,4,0,4,0,3,6,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Rayo Vallecano,Sergio Camello,ESP,FW,21,2001,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,10,3,9,4,5,17,29.4,12,9,1,8,2,18,26,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Real Madrid,Eden Hazard,BEL,FW,31,1991,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,0.0,2,1,0,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Real Madrid,Karim Benzema,FRA,FW,34,1987,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5,2,4,3,2,11,18.2,9,11,0,11,2,11,5,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Real Madrid,Mariano,DOM,FW,28,1993,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Real Madrid,Vinicius Júnior,BRA,FW,22,2000,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,21,10,12,8,14,39,35.9,25,24,1,23,6,36,1,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Real Madrid,Álvaro Rodríguez,URU,FW,18,2004,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,0,1,1,1,100.0,0,0,0,0,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Real Sociedad,Alexander Isak,SWE,FW,22,1999,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,,0,0,0,0,0,1,2,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Real Sociedad,Alexander Sørloth,NOR,FW,26,1995,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,9,3,6,9,7,14,50.0,7,15,1,14,2,20,26,1,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Real Sociedad,Carlos Fernández,ESP,FW,26,1996,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,1,3,2,1,15,6.7,14,1,0,1,1,7,4,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Real Sociedad,Jon Karrikaburu,ESP,FW,19,2002,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,,0,2,0,2,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Real Sociedad,Umar Sadiq,NGA,FW,25,1997,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,1,0.0,1,2,0,2,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Sevilla,Adnan Januzaj,BEL,FW,27,1995,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Sevilla,Jesús Corona,MEX,FW,29,1993,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0.0,1,0,0,0,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Sevilla,Kasper Dolberg,DEN,FW,24,1997,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,3,33.3,2,0,0,0,0,1,5,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Sevilla,Rafa Mir,ESP,FW,25,1997,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,2,4,2,2,5,40.0,3,5,1,4,4,12,11,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Sevilla,Youssef En-Nesyri,MAR,FW,25,1997,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,8,3,7,6,4,14,28.6,10,6,2,4,4,20,16,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Valencia,Edinson Cavani,URU,FW,35,1987,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,3,3,1,3,15,20.0,12,10,3,7,2,9,11,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Valencia,Hugo Duro,ESP,FW,22,1999,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,12,2,6,7,7,17,41.2,10,11,1,10,2,17,7,1,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Valencia,Maxi Gómez,URU,FW,25,1996,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Valladolid,Babatunde Akinsola,NGA,FW,19,2003,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Valladolid,Cyle Larin,CAN,FW,27,1995,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,2,4,3,3,7,42.9,4,6,3,3,0,9,15,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Valladolid,Darwin Machís,VEN,FW,29,1993,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,2,1,1,8,12.5,7,5,0,5,3,6,4,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Valladolid,Gonzalo Plata,ECU,FW,21,2000,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,35,31,24,11,23,70,32.9,47,40,0,40,12,78,10,1,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Valladolid,Manuel Pozo,ESP,FW,20,2001,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,2,0,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Valladolid,Sergi Guardiola,ESP,FW,31,1991,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,7,6,5,1,2,4,50.0,2,6,0,6,2,14,7,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Valladolid,Sergio León,ESP,FW,33,1989,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,0,4,2,3,6,50.0,3,6,0,6,0,6,4,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Valladolid,Shon Weissman,ISR,FW,26,1996,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,0,0,4,0.0,4,8,0,8,1,3,7,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Valladolid,Sékou Gassama,SEN,FW,27,1995,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Villarreal,Arnaut Danjuma,NED,FW,25,1997,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,0,2,1,2,50.0,1,0,0,0,0,3,1,1,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Villarreal,Diego Collado,ESP,FW,21,2001,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Villarreal,Gerard Moreno,ESP,FW,30,1992,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,6,0,6,5,3,6,50.0,3,6,2,4,5,16,10,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,Villarreal,Nicolas Jackson,SEN,FW,21,2001,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,11,2,10,2,2,8,25.0,6,18,2,16,2,16,4,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2324,Alavés,Carlos Vicente,ESP,FW,24,1999,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,6,7,7,2,10,25,40.0,15,4,0,4,4,20,9,0,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2324,Alavés,Giuliano Simeone,ARG,FW,20,2002,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,2,3,2,5,17,29.4,12,10,0,10,5,12,3,0,,,,,,,,,,,,,,,,,,,,,,
